family	replicate	protein_locality	chemical_locality
LacI/GalR	363	0.0	0.1114122921922171
LysR	363	0.1290132052883824	0.1080887756072992
MarR	363	0.0	0.1315612340141219
NtrC/XylR	363	0.6706024734982333	0.159167944745646
TetR	363	0.0102927593108454	0.086407587993463
AraC/XylS	364	0.4545	0.146652580011692
Fur	364	0.5941076188257223	0.0859689194151061
GntR	364	0.0	0.1137552719855654
IclR	364	0.0	0.1269643326491363
LacI/GalR	364	0.0	0.08735639492237
LysR	364	0.0738743505173419	0.0773572350797689
MarR	364	0.0	0.1055188400301558
NtrC/XylR	364	0.7118488576449912	0.1145653889282745
TetR	364	0.0045845880218133	0.0989578631245675
AraC/XylS	365	0.4512429906542056	0.1223453602724366
Fur	365	0.495619382831107	0.1674798379390742
GntR	365	0.0	0.0907331350053313
LacI/GalR	365	0.2489382352941176	0.120014069460884
LysR	365	0.1717093198705353	0.1152452701472016
MarR	365	0.07227	0.075196814590814
NtrC/XylR	365	0.5485718095766657	0.1107308903697689
TetR	365	0.0189573875059957	0.1153537276035717
AraC/XylS	366	0.1974	0.1202608351790744
Fur	366	0.1202085085589476	0.1320989787688508
GntR	366	0.040655737704918	0.0611324331006511
IclR	366	0.1361751824817518	0.0883681833119158
LysR	366	0.1361613045211555	0.0884820716986844
MarR	366	0.0	0.0871613883144701
NtrC/XylR	366	0.5063960086780603	0.10956970621747
TetR	366	0.0191394946106296	0.0905834392407706
AraC/XylS	367	0.24675	0.0705333013327251
Fur	367	0.2247101754385964	0.111713810728589
GntR	367	0.0	0.0691116474953582
LysR	367	0.0561281485743511	0.0851218111905919
MarR	367	0.0	0.0871102113226212
NtrC/XylR	367	0.2858247483718176	0.1013719165620315
TetR	367	0.0168040653826975	0.0963014841146822
AraC/XylS	368	0.0	0.0911365258616332
Fur	368	0.0	0.0636673585971927
IclR	368	0.3230240549828178	0.0678604531041601
LacI/GalR	368	0.124960606060606	0.130850802804754
LysR	368	0.1100966093476849	0.1078571611286635
MarR	368	0.0	0.0825923903490423
NtrC/XylR	368	0.6787536111180204	0.0968523979785937
TetR	368	0.0236673506204198	0.101808987528763
AraC/XylS	369	0.8340000000000001	0.0918465376631454
Fur	369	0.3012425225225225	0.1021855175363947
GntR	369	0.0	0.0631807099248796
LacI/GalR	369	0.0946167664670658	0.0958840435512881
LysR	369	0.1641380780072784	0.1354715277388612
MarR	369	0.1027878787878787	0.0813290710594764
NtrC/XylR	369	0.481411715324648	0.1152797640210676
TetR	369	0.0419630550176243	0.094459870220641
Fur	370	0.130731543624161	0.0869006354269512
IclR	370	0.0	0.0659146518450406
LacI/GalR	370	0.0	0.1637848496523715
LysR	370	0.0891238133808337	0.089097722663701
MarR	370	0.0786666666666666	0.1076026504532673
NtrC/XylR	370	0.4272045209594123	0.0840954255356319
TetR	370	0.0343538290671172	0.1017172205739305
Fur	371	0.5232657315329701	0.0771540948395168
GntR	371	0.1943039836614805	0.1445067884541113
IclR	371	0.0	0.1052847585409127
LacI/GalR	371	0.175059829059829	0.1446860064597482
LysR	371	0.241277245793606	0.0945838051208856
MarR	371	0.0	0.0642933427558108
NtrC/XylR	371	0.4524347399859809	0.0996475314839323
TetR	371	0.0071057944862155	0.0851315224764374
AraC/XylS	372	0.5264752475247525	0.1211616384506082
Fur	372	0.150218764817449	0.12183578832515
GntR	372	0.0	0.106429386936605
IclR	372	0.0	0.0927571098092769
LacI/GalR	372	0.0	0.1180019314679798
LysR	372	0.1173054207365164	0.0881164799569258
MarR	372	0.0	0.0652605799429794
NtrC/XylR	372	0.5800816195438802	0.0846028511508174
TetR	372	0.0173295750205853	0.1000529707221606
AraC/XylS	373	0.4246417445482865	0.1133820205836294
Fur	373	0.2857907862502632	0.0930638583982237
IclR	373	0.0	0.0875000266614254
LacI/GalR	373	0.0767113702623906	0.0621036262320029
LysR	373	0.1339140962580864	0.1290911869939279
MarR	373	0.0	0.090140007012629
NtrC/XylR	373	0.5550753353313348	0.1280327499622004
TetR	373	0.0192263265650586	0.0910206124970895
AraC/XylS	374	0.2769999999999999	0.0723270448159206
Fur	374	0.2178817022667829	0.0291005291005291
GntR	374	0.0558072289156626	0.120612931006994
IclR	374	0.0	0.0693934020817388
LacI/GalR	374	0.0595941690962099	0.0965618289891003
LysR	374	0.113697077241692	0.0793091401288908
MarR	374	0.0	0.0777994912576577
NtrC/XylR	374	0.4916375079487128	0.095321667687187
TetR	374	0.0056027568747857	0.1002365028198412
AraC/XylS	375	0.0	0.079772497633463
Fur	375	0.0982801103752759	0.0726291491255371
IclR	375	0.0	0.0872515591563606
LysR	375	0.0465535711030057	0.0959517032198367
MarR	375	0.0	0.0980782165527911
NtrC/XylR	375	0.3559062185063797	0.1067717155244377
TetR	375	0.0420606607306508	0.1165144203031233
AraC/XylS	376	0.0	0.1003386584630597
Fur	376	0.5811786472330014	0.0959991233502512
GntR	376	0.0	0.1768159912025114
LacI/GalR	376	0.3069795918367347	0.0790415953344821
LysR	376	0.2510933814889268	0.1328712312350666
MarR	376	0.0239954285714285	0.0957678416729654
NtrC/XylR	376	0.4740348114624022	0.1117980200064604
TetR	376	0.0090863450160731	0.1037278346277679
AraC/XylS	377	0.2085	0.0868043547514765
Fur	377	0.1369103016924208	0.0972317534933131
GntR	377	0.1867901234567901	0.0853586989495491
LacI/GalR	377	0.0	0.1298864045901389
LysR	377	0.0615045876248132	0.1445771230522
MarR	377	0.0933	0.0793160969609677
NtrC/XylR	377	0.5241389560473623	0.0793742227113
TetR	377	0.0122901624618568	0.0875051282128196
AraC/XylS	378	0.0	0.1766071572601674
Fur	378	0.0	0.0924026723092337
GntR	378	0.0	0.060512708291391
LysR	378	0.1689689248707377	0.1044835286314606
MarR	378	0.0	0.1025093594013934
NtrC/XylR	378	0.4805134836609729	0.0754481896044783
TetR	378	0.0101716776024705	0.1067763565131749
AraC/XylS	379	0.0398530351437699	0.140264889518942
Fur	379	0.0770020927062031	0.1151457329941883
GntR	379	0.0748267716535433	0.1107734632264411
IclR	379	0.0	0.1179225635006792
LysR	379	0.1087320584139851	0.1137942046976596
NtrC/XylR	379	0.651581091726247	0.0704353672559929
TetR	379	0.0255754222121	0.0790977018811807
AraC/XylS	380	0.0	0.1015576050562151
Fur	380	0.3548795227442207	0.0533973816396462
GntR	380	0.0775662650602409	0.0920731938740323
IclR	380	0.3133423076923077	0.1228056524420166
LacI/GalR	380	0.0	0.0644135882851813
LysR	380	0.1402546025699109	0.0858436710486271
MarR	380	0.0	0.1023576504138192
NtrC/XylR	380	0.0	0.0970702955692326
TetR	380	0.0156180984517838	0.1219631975178084
AraC/XylS	381	0.0	0.1113828929575281
Fur	381	0.4145359247004467	0.0903049848702022
GntR	381	0.0	0.0761695468732678
IclR	381	0.0	0.0724656774954927
LacI/GalR	381	0.0	0.1712035663319625
LysR	381	0.227587132784279	0.1112595594306715
MarR	381	0.0	0.1133504711555824
NtrC/XylR	381	0.6787541199094976	0.0956779385000702
TetR	381	0.0032103861285801	0.0823560065944203
Fur	382	0.2875889473684211	0.0817667516795918
GntR	382	0.1063972868217054	0.1214584261070618
IclR	382	0.0	0.1969191784265187
LysR	382	0.2231818737003725	0.0877180910630683
MarR	382	0.1352762430939226	0.0949437179726734
NtrC/XylR	382	0.2925135629927394	0.1483679658048345
TetR	382	0.0329459802224675	0.0891249141867977
AraC/XylS	383	0.4246417445482865	0.0836159074973774
Fur	383	0.13301	0.1310539900436517
IclR	383	0.0531755725190839	0.1007675655013096
LacI/GalR	383	0.1693247953062743	0.0857370518507788
LysR	383	0.0964941754508689	0.1142594350845983
MarR	383	0.0	0.1046721382480224
NtrC/XylR	383	0.7128347978910369	0.0991021302530825
TetR	383	0.032471349842385	0.0985007368058866
AraC/XylS	384	0.1101105919003115	0.1136168124364165
Fur	384	0.0986051380061336	0.1089888908516359
GntR	384	0.0634574314574314	0.1316159079011047
IclR	384	0.0	0.0988681118331479
LacI/GalR	384	0.1147915407854985	0.1040799507856629
LysR	384	0.0570171504046464	0.0837833537194507
MarR	384	0.0	0.0702016394864022
NtrC/XylR	384	0.5800816195438802	0.1297236483925591
TetR	384	0.0086892092656985	0.0876197081240793
AraC/XylS	385	0.0	0.2156088823605759
Fur	385	0.308072072072072	0.1411170528817587
GntR	385	0.115161896657261	0.1156292059677054
IclR	385	0.0	0.0950789595060859
LysR	385	0.1284046314937554	0.0978282262470086
MarR	385	0.0	0.1071508515591081
NtrC/XylR	385	0.7851545215032449	0.1253504899641112
TetR	385	0.0150256556784336	0.0979574781449409
AraC/XylS	386	0.0	0.1863029431673304
Fur	386	0.275434559890184	0.0800645565183608
GntR	386	0.0	0.1317426734110335
IclR	386	0.2088948717948718	0.0587187878419629
LysR	386	0.147596337214877	0.1052443029309374
MarR	386	0.0299942857142857	0.1115248266111277
NtrC/XylR	386	0.3862807017543859	0.0851593391746071
TetR	386	0.0106525462634365	0.0915065925438594
AraC/XylS	387	0.713721183800623	0.0790938958865355
Fur	387	0.5913274193548387	0.103774458231965
IclR	387	0.2471868852459016	0.0818685329061907
LysR	387	0.0208681672025723	0.1326353135723882
MarR	387	0.0676381215469613	0.0768694360537732
NtrC/XylR	387	0.6028581461248899	0.0770482644703038
TetR	387	0.0133669855862161	0.0844606350375569
AraC/XylS	388	0.329	0.0847460111135036
Fur	388	0.4769348263826741	0.0923620270508852
IclR	388	0.0	0.1015131973490112
LacI/GalR	388	0.2386979472140762	0.0927975097669164
LysR	388	0.1038155246001188	0.0963901279554499
NtrC/XylR	388	0.6965221312346976	0.0976085301585974
TetR	388	0.0208297468492973	0.1143978724800552
AraC/XylS	389	0.0	0.0689357174534895
Fur	389	0.3372138938938939	0.0939668416040367
GntR	389	0.1613824289405684	0.0787626949222362
LacI/GalR	389	0.2607130434782609	0.1372426329532272
LysR	389	0.0890606501725575	0.1005578394570466
MarR	389	0.0	0.0969845910750743
NtrC/XylR	389	0.4287371225577265	0.1110925161459043
TetR	389	0.0486945850256169	0.0889667717958181
AraC/XylS	390	0.0	0.0783805217554753
Fur	390	0.1634208155340771	0.1509477066163112
IclR	390	0.0	0.2133188023371799
LacI/GalR	390	0.2237751242383268	0.1044794392495176
LysR	390	0.1553943352695907	0.1292780155786905
MarR	390	0.0	0.0811291230011938
NtrC/XylR	390	0.2196423550087873	0.1521008011207828
TetR	390	0.0097114819092346	0.0799931715642775
AraC/XylS	391	0.417	0.142950155809282
Fur	391	0.3343853785620356	0.0796197744955509
GntR	391	0.0	0.1517265003153676
IclR	391	0.2189484536082474	0.1375605803699032
LacI/GalR	391	0.1892335329341317	0.2171458464199853
LysR	391	0.1789645944026915	0.1044064641894767
MarR	391	0.0	0.0844060357187973
NtrC/XylR	391	0.5792076575738767	0.0859223419227292
TetR	391	0.0233464579815455	0.0833177002552589
AraC/XylS	392	0.0	0.0976200446595697
Fur	392	0.6602025344401272	0.1234503694174683
IclR	392	0.0	0.1097203829089392
LacI/GalR	392	0.0	0.1017354510698316
LysR	392	0.0184616758031822	0.1300474673751477
MarR	392	0.0	0.1429130862327476
NtrC/XylR	392	0.7851545215032449	0.0878477424313715
TetR	392	0.0452102689155951	0.0962815436471497
AraC/XylS	393	0.0	0.1081301556522998
Fur	393	0.3731510947789647	0.1218020669806384
GntR	393	0.0168181536555142	0.1368905073086828
IclR	393	0.0	0.1480382396153495
LacI/GalR	393	0.0	0.1476871195941864
LysR	393	0.1759170629738877	0.0814231425830132
NtrC/XylR	393	0.4613319450867943	0.1443065273901764
TetR	393	0.0192531582925387	0.0889999584507666
AraC/XylS	394	0.0604914933837429	0.1137992306683018
Fur	394	0.091287185354691	0.081017374265074
GntR	394	0.1485622489959839	0.1047179565651165
IclR	394	0.1483032490974729	0.0896944208171397
LacI/GalR	394	0.2519520958083832	0.1523741446277376
LysR	394	0.2152015843506449	0.1028497510960951
MarR	394	0.0	0.09773954534685
NtrC/XylR	394	0.5281397892319141	0.1087309550764138
TetR	394	0.0047619047619047	0.0917159712454159
AraC/XylS	395	0.4155	0.0922122892533893
Fur	395	0.1147195945945946	0.0773528422348298
GntR	395	0.0	0.0952583938884889
LacI/GalR	395	0.0208208333333333	0.072917125909482
LysR	395	0.1715841516675395	0.1156355799839653
MarR	395	0.0	0.1149245213476701
NtrC/XylR	395	0.4794746587373912	0.1170668653533611
TetR	395	0.0228304156306785	0.0842887017590045
AraC/XylS	396	0.2946666666666667	0.1026601168271168
Fur	396	0.3464552677668955	0.1202984512686569
GntR	396	0.0	0.1121664258222934
LacI/GalR	396	0.0	0.0714062104320016
LysR	396	0.1122338028546359	0.0811457950439047
MarR	396	0.0	0.1030810031381247
NtrC/XylR	396	0.0737985074626865	0.0845852096102034
TetR	396	0.0083439316091155	0.1113087411523623
AraC/XylS	397	0.0	0.0754072930999238
Fur	397	0.1298477252252252	0.1002254450530312
LacI/GalR	397	0.0	0.077195412886243
LysR	397	0.1176220030819442	0.1106158914963866
MarR	397	0.0	0.0772102802431425
NtrC/XylR	397	0.5226497423106818	0.0986283960626861
TetR	397	0.0211277076268194	0.0916106394663199
AraC/XylS	398	0.0	0.0694858334734315
Fur	398	0.2758058783783784	0.0769886363636363
GntR	398	0.0	0.0944591042779122
LysR	398	0.1531794212106883	0.12906724657163
NtrC/XylR	398	0.3985195849103951	0.0774919822253807
TetR	398	0.036800801356718	0.1008421809122402
Fur	399	0.1400156210831849	0.0423267095956381
GntR	399	0.1052156133828996	0.0864968584375046
IclR	399	0.0	0.10915945948436
LacI/GalR	399	0.0	0.1205317037669573
LysR	399	0.1695903119147559	0.0820843828525878
MarR	399	0.049063973063973	0.1268195197154066
NtrC/XylR	399	0.5059183012140502	0.1101038263726965
TetR	399	0.0292459901036412	0.0974597153111079
AraC/XylS	400	0.0	0.1033804399822142
Fur	400	0.0	0.188759160039145
GntR	400	0.0775662650602409	0.101267204613546
IclR	400	0.0	0.0553077886662536
LacI/GalR	400	0.2575222222222222	0.1617132882350311
LysR	400	0.1646791113816189	0.0963936636506382
MarR	400	0.0	0.0712790982798527
NtrC/XylR	400	0.6872742894048824	0.1069788256568069
TetR	400	0.0161293446753758	0.091347691678839
AraC/XylS	401	0.417	0.1188227169721308
Fur	401	0.3912626187292883	0.0993060263350118
GntR	401	0.0	0.0842576252094056
IclR	401	0.0	0.0920640168501813
LacI/GalR	401	0.0	0.0776030042147422
LysR	401	0.0749740431131387	0.0949089007110877
MarR	401	0.0	0.0790456465230068
NtrC/XylR	401	0.0696865671641791	0.0963752810704579
TetR	401	0.0092568074790355	0.0902105197136322
AraC/XylS	402	0.0197397959183673	0.0986438917718561
Fur	402	0.1965602207505519	0.080880574452003
GntR	402	0.2191782945736434	0.1154251592944867
IclR	402	0.2504393442622951	0.1382737298058522
LysR	402	0.0692125770135425	0.0996619652907745
MarR	402	0.0	0.0813493804670465
NtrC/XylR	402	0.5386475723897857	0.1678682121437459
TetR	402	0.0086804141343492	0.1052678496579014
AraC/XylS	403	0.0	0.0952030122801003
Fur	403	0.3544225791015426	0.0376723240722188
GntR	403	0.0	0.0814779757244472
IclR	403	0.0585670103092783	0.152679033544355
LysR	403	0.1240724881627896	0.096484978522441
MarR	403	0.0	0.1220894316197044
NtrC/XylR	403	0.5187860730637285	0.0882032571424893
TetR	403	0.0314289141037546	0.1106795574958669
AraC/XylS	404	0.0	0.0732047739086464
Fur	404	0.234554054054054	0.1407533132545626
IclR	404	0.1857487468508947	0.0828917998203979
LacI/GalR	404	0.0	0.0984244461471528
LysR	404	0.1515348959976872	0.0751920548860845
MarR	404	0.0	0.0796110856734342
NtrC/XylR	404	0.4172246510051519	0.1018505682723772
TetR	404	0.0021203586610938	0.0965603661868838
AraC/XylS	405	0.329	0.1184448980361483
Fur	405	0.3522036336336336	0.0882156782659656
GntR	405	0.0	0.078600760873193
LacI/GalR	405	0.1616996508060278	0.2012594956803616
LysR	405	0.1373988240491989	0.100635636141977
MarR	405	0.0	0.0835398057169763
NtrC/XylR	405	0.4323380944157177	0.1313357948989387
TetR	405	0.0370152886371736	0.0910458925243564
AraC/XylS	406	0.0	0.0804552688026225
Fur	406	0.089097396260388	0.0910332984623284
GntR	406	0.0535037174721189	0.0958852474378714
IclR	406	0.2170535625974816	0.0730427289286501
LacI/GalR	406	0.1269529411764706	0.0986875699919685
LysR	406	0.1311822479221689	0.0991360758897014
MarR	406	0.0	0.1232117425765129
NtrC/XylR	406	0.2834641643849508	0.0815412658325254
TetR	406	0.0199405174856725	0.0959470035965416
Fur	407	0.2187882166376903	0.1008148148148148
IclR	407	0.2480842911877394	0.1156419945992702
LacI/GalR	407	0.2265025222282707	0.1091897964198323
LysR	407	0.0759017466833704	0.1169927829725375
MarR	407	0.0	0.0938155327554608
NtrC/XylR	407	0.7280294562528202	0.0887864175952122
TetR	407	0.0072313165160754	0.1043464557310605
AraC/XylS	408	0.6278208722741433	0.1124313106994861
Fur	408	0.3213684210526316	0.0918844035351546
LacI/GalR	408	0.0	0.072154444875599
LysR	408	0.2031253549491931	0.0937038601853273
MarR	408	0.0	0.113707505936927
NtrC/XylR	408	0.4569134468705114	0.104563362791939
TetR	408	0.014265086051387	0.0937139398731589
AraC/XylS	409	0.0	0.124097070486396
Fur	409	0.330951724137931	0.0783196871266174
GntR	409	0.0	0.0781029867765303
LacI/GalR	409	0.0	0.1283308957046852
LysR	409	0.1032711150061289	0.1064061629391799
MarR	409	0.0	0.0732552251692448
NtrC/XylR	409	0.5420363373596968	0.0844340336881594
TetR	409	0.0225206379615235	0.0856033677011209
AraC/XylS	410	0.0	0.101248145038103
Fur	410	0.3344618503565122	0.1316720141276923
GntR	410	0.0	0.1192299939617412
LacI/GalR	410	0.2595920310981535	0.0699628952814666
LysR	410	0.2527260288707514	0.0891990605792072
MarR	410	0.0	0.0901857295127814
NtrC/XylR	410	0.7366127256797577	0.1024745330575991
TetR	410	0.0119196016343385	0.0850546699887476
AraC/XylS	411	0.4705472481827621	0.1179097892118342
Fur	411	0.0937091722595078	0.0796995791513508
GntR	411	0.0427348066298342	0.1194106060216887
LacI/GalR	411	0.2163323699421965	0.1117052316122131
LysR	411	0.1298410048722896	0.1144872081605467
NtrC/XylR	411	0.5474235997689828	0.1613556706127282
TetR	411	0.0247002691285017	0.0937228851856659
AraC/XylS	412	0.0	0.0712682116672611
Fur	412	0.2312818791946309	0.102082069346795
GntR	412	0.0	0.0731512949125336
LacI/GalR	412	0.0	0.1477454507991922
LysR	412	0.1043774537831141	0.0921704761015008
MarR	412	0.0	0.0798403653428457
NtrC/XylR	412	0.4703971062404354	0.1005300732425996
TetR	412	0.0092899224806201	0.0971470199946847
AraC/XylS	413	0.0	0.0799680789265796
Fur	413	0.3881641331960436	0.0905385111858131
LacI/GalR	413	0.0	0.071961876850954
LysR	413	0.1560770971104732	0.1501891098981599
MarR	413	0.0637742296381536	0.1496046481587774
NtrC/XylR	413	0.6068174274571839	0.0861511390299651
TetR	413	0.0274758288984285	0.0899854289339987
AraC/XylS	414	0.3481742574257426	0.0776717082507504
Fur	414	0.2687506390593047	0.0617641648852903
GntR	414	0.0460645161290322	0.0903116488269798
LacI/GalR	414	0.235250755287009	0.1355080973883108
LysR	414	0.0764883409044508	0.1728032288742373
MarR	414	0.0	0.1409271710711071
NtrC/XylR	414	0.2529876702836088	0.0916502945714662
TetR	414	0.0131162233215821	0.1012379332393592
AraC/XylS	415	0.20775	0.1192296619471846
Fur	415	0.0	0.0890243431769924
GntR	415	0.1160522722861707	0.1815326091954557
IclR	415	0.0	0.0996049238523651
LysR	415	0.1168809418892395	0.1349661439318698
MarR	415	0.0	0.1160252771154214
NtrC/XylR	415	0.7603906534684785	0.0825932610763491
TetR	415	0.0235691576773408	0.0916724702511697
AraC/XylS	416	0.0	0.0891743268975883
Fur	416	0.2794634281733086	0.1074650162283026
LysR	416	0.1669259039854523	0.0822506138642643
MarR	416	0.0	0.076518874700935
NtrC/XylR	416	0.2663680518723212	0.0810147009547332
TetR	416	0.0350276480227737	0.1051417718019945
Fur	417	0.3213266828405586	0.100660085215776
GntR	417	0.0	0.1056156153071337
LacI/GalR	417	0.0	0.0883237535720563
LysR	417	0.1336266084989124	0.1020356989581748
MarR	417	0.1027878787878787	0.0902146354319916
NtrC/XylR	417	0.5615679690549249	0.0879789622333146
TetR	417	0.0297353440212523	0.0898322551922172
Fur	418	0.3748378378378378	0.0662910732711349
GntR	418	0.0	0.0974314648652148
IclR	418	0.0	0.0739933472284642
LacI/GalR	418	0.0	0.1195990824025068
LysR	418	0.0596193205056829	0.1264612810918441
MarR	418	0.0584269005847953	0.0890464906146185
NtrC/XylR	418	0.4581828596032549	0.0999775191046913
TetR	418	0.0158165541909073	0.0981881380258002
AraC/XylS	419	0.1645	0.0816795333372993
Fur	419	0.0	0.1259357183270227
GntR	419	0.0495207496653279	0.1200197248056161
IclR	419	0.2631809148088875	0.1265676921886473
LysR	419	0.0599927310035107	0.190768041080185
MarR	419	0.0	0.1353045868459212
NtrC/XylR	419	0.69867028317622	0.1295120006019223
TetR	419	0.0040113538588728	0.0905678593169559
AraC/XylS	420	0.4620911214953271	0.1018004006205296
Fur	420	0.1532985106410065	0.0949821257086168
GntR	420	0.1867901234567901	0.1050522478613894
LacI/GalR	420	0.1807201136820719	0.0780008069285985
LysR	420	0.0421203952392539	0.102755744399466
MarR	420	0.0	0.1009034019075534
NtrC/XylR	420	0.6862883491588367	0.1277394667637615
TetR	420	0.0062787831286179	0.0909644279094525
AraC/XylS	421	0.0	0.1276897040568465
Fur	421	0.5799119480739017	0.0673505892255892
GntR	421	0.0	0.0887870170859946
IclR	421	0.0	0.084892883938338
LacI/GalR	421	0.0	0.0783767751647357
LysR	421	0.0614344661549119	0.1424591284796382
NtrC/XylR	421	0.6922723851693607	0.109979287002618
TetR	421	0.0100165692564666	0.0896585710187692
AraC/XylS	422	0.0	0.107691214811645
Fur	422	0.2782075675675676	0.0967831304577552
GntR	422	0.0	0.0887362411556901
IclR	422	0.0	0.0727284799885349
LacI/GalR	422	0.0483277945619335	0.1248417245545201
LysR	422	0.0629681051652591	0.0910564183240904
MarR	422	0.0	0.0996449066246557
NtrC/XylR	422	0.5114706554918582	0.1211127669456139
TetR	422	0.0352015361408979	0.100501276413096
AraC/XylS	423	0.5485908595191017	0.0749634333830655
Fur	423	0.3696129604369469	0.062877904062168
GntR	423	0.0	0.0802678073390064
LacI/GalR	423	0.1597191091465488	0.1085393535632184
LysR	423	0.1489437967878045	0.1263358602367539
MarR	423	0.0	0.0776000491780677
NtrC/XylR	423	0.5454749805576263	0.1021753611259966
TetR	423	0.0377270212242017	0.0841031201730091
AraC/XylS	424	0.987	0.0945184765439384
Fur	424	0.2345803723671478	0.123538961038961
GntR	424	0.0371405622489959	0.1124316234034517
LacI/GalR	424	0.0839840319361277	0.1152190309303211
LysR	424	0.2160211595170826	0.1104679555140677
MarR	424	0.0	0.0902509374416586
NtrC/XylR	424	0.4204150142522682	0.0762923016244757
TetR	424	0.0014863875968992	0.1033934130798417
Fur	425	0.2126643434193103	0.0666075003227711
GntR	425	0.0	0.0732978428784303
LacI/GalR	425	0.0	0.0777001677280705
LysR	425	0.1462435354584894	0.0834930673436373
MarR	425	0.0	0.120238220427456
NtrC/XylR	425	0.5645233942833914	0.0689963567157559
TetR	425	0.021314086672215	0.1072250008224855
Fur	426	0.7765011711711712	0.0358696554299863
GntR	426	0.0260417536534446	0.1157870390011018
IclR	426	0.067910071942446	0.0921198816997969
LacI/GalR	426	0.2489382352941176	0.0917769896366885
LysR	426	0.1813863797797456	0.070138608329655
MarR	426	0.0	0.0914260174217828
NtrC/XylR	426	0.5376083741028118	0.0862837018582675
TetR	426	0.0162028561870639	0.091785405233552
AraC/XylS	427	0.4155	0.1208636239341771
Fur	427	0.3559502723413068	0.1006000777988028
IclR	427	0.0	0.0705736602313591
LysR	427	0.193255708875596	0.0957403435192432
MarR	427	0.0	0.0941286258079137
NtrC/XylR	427	0.5132547290583509	0.086628137168866
TetR	427	0.00549387446329	0.0903141000087442
AraC/XylS	428	0.139	0.1072434773823188
Fur	428	0.303950185498705	0.1816300847203117
GntR	428	0.0	0.0903135898314009
IclR	428	0.0	0.0674444784163301
LacI/GalR	428	0.0	0.0909264685141367
LysR	428	0.2148910915881178	0.0974982675843455
MarR	428	0.0	0.0849506390683594
NtrC/XylR	428	0.5307334057341581	0.0870599803318778
TetR	428	0.0133422251201819	0.0992103867020975
AraC/XylS	429	0.0	0.0927093328358851
Fur	429	0.4205330271988696	0.1026479448462036
GntR	429	0.0	0.131051839926531
IclR	429	0.0	0.0500263998567007
LacI/GalR	429	0.0498119658119658	0.0643018484868299
LysR	429	0.2230079772047727	0.1103913461592656
MarR	429	0.1716666666666666	0.1336028088342121
NtrC/XylR	429	0.4829789483632383	0.0992515599485164
TetR	429	0.0294257758218092	0.0752286567944702
AraC/XylS	430	0.480668743509865	0.0985028728838827
Fur	430	0.2941733981464401	0.0915686991377869
GntR	430	0.0	0.1449766471490083
LacI/GalR	430	0.115067055393586	0.1348854093328501
LysR	430	0.0819448355118921	0.0849014052115888
MarR	430	0.0	0.079863642086885
NtrC/XylR	430	0.4324950650206053	0.1228214951556823
TetR	430	0.0106975484202128	0.0978503813237875
AraC/XylS	431	0.8340000000000001	0.1066611322898392
Fur	431	0.3623014309446664	0.1293810941680616
GntR	431	0.0	0.1561779560644112
LacI/GalR	431	0.0	0.0755762828368296
LysR	431	0.0418261868115221	0.1060836227207415
MarR	431	0.0	0.0857527916315231
NtrC/XylR	431	0.7595940130170905	0.1060861081945845
TetR	431	0.0106716650453571	0.0833457777346855
AraC/XylS	432	0.0354375	0.1309088235727719
Fur	432	0.3321665835298386	0.0789838669054897
LacI/GalR	432	0.0	0.0949758504318057
LysR	432	0.1945579694613463	0.0827067172161845
MarR	432	0.0	0.0961434581141151
NtrC/XylR	432	0.7013646816796085	0.1542535598779532
TetR	432	0.0039053730694578	0.0832676788172597
AraC/XylS	433	0.0	0.0893242568035811
Fur	433	0.2846009839469891	0.0851679843942187
GntR	433	0.0	0.0977783727379237
IclR	433	0.0	0.095412544498304
LacI/GalR	433	0.1008194444444444	0.1060737640053377
LysR	433	0.0355965855892445	0.1530043869571354
MarR	433	0.0484444444444444	0.0786463601154202
NtrC/XylR	433	0.695292561586164	0.086248619853206
TetR	433	0.018547904251641	0.096817016513059
Fur	434	0.0822333333333333	0.145621078831018
GntR	434	0.0	0.0762523186574321
LacI/GalR	434	0.0	0.0743833741275098
LysR	434	0.1649639514277518	0.1402414343612648
MarR	434	0.0	0.0950145316276572
NtrC/XylR	434	0.4723548860372368	0.1327395778351418
TetR	434	0.0140860306190462	0.092173243662361
AraC/XylS	435	0.2085	0.0807405312484001
Fur	435	0.4997432432432432	0.0790837528394885
GntR	435	0.1574588235294117	0.0995175028713294
LacI/GalR	435	0.2598475073313783	0.1442360663173518
LysR	435	0.1103864597608157	0.0923351466672482
MarR	435	0.0	0.1366762637059434
NtrC/XylR	435	0.7128347978910369	0.1107955381931171
TetR	435	0.0448450237622883	0.0828529100887811
AraC/XylS	436	0.417	0.1280190283480518
Fur	436	0.1087214912280701	0.0918007456401817
GntR	436	0.0	0.0911563677028759
IclR	436	0.2535289575289575	0.0425011952594951
LacI/GalR	436	0.1057832847424684	0.0448582965826386
LysR	436	0.2901607080359441	0.0770215635624196
MarR	436	0.0	0.1187586004561643
NtrC/XylR	436	0.7229742160594311	0.0882733836154573
TetR	436	0.0208679757192286	0.1091776147139139
AraC/XylS	437	0.5071822429906542	0.1119804997226102
Fur	437	0.4184391891891891	0.0957614103341879
GntR	437	0.0	0.1159863921136239
IclR	437	0.0	0.0738376981915802
LysR	437	0.2638698511533293	0.1382685916991373
MarR	437	0.1040383291562239	0.0955348641554895
NtrC/XylR	437	0.4507029252613078	0.1068687075241109
