split	fold	model	query_id	n_candidates	n_positives	best_positive_rank	H1	H10	H50	MRR	Recall_at_1pct
Ligand-Morgan-0.5	0	T_L	C[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O	6457	1	6046	0.0	0.0	0.0	0.0001653986106516	0.0
Ligand-Morgan-0.5	0	Dstar	C[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O	6457	1	1394	0.0	0.0	0.0	0.0007173601147776	0.0
Ligand-Morgan-0.5	0	B	C[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O	6457	1	1231	0.0	0.0	0.0	0.000812347684809	0.0
Ligand-Morgan-0.5	0	F	C[C@@H]([C@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O	6457	1	1236	0.0	0.0	0.0	0.0008090614886731	0.0
Ligand-Morgan-0.5	0	T_P	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	6457	1	2056	0.0	0.0	0.0	0.0004863813229571	0.0
Ligand-Morgan-0.5	0	T_L	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	6457	1	130	0.0	0.0	0.0	0.0076923076923076	0.0
Ligand-Morgan-0.5	0	Dstar	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	6457	1	173	0.0	0.0	0.0	0.0057803468208092	0.0
Ligand-Morgan-0.5	0	B	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	6457	1	1709	0.0	0.0	0.0	0.0005851375073142	0.0
Ligand-Morgan-0.5	0	F	C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3CC[C@]4([C@H](C3(C)C)CC[C@@]5([C@@H]4CC=C6[C@]5(C[C@H]([C@@]7([C@H]6CC([C@H](C7)OC(=O)/C(=C/CC[C@](C)(C=C)O[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)C)OC(=O)/C(=C/CC[C@](C)(C=C)O)/CO)O)O)/CO)(C)C)C(=O)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O[C@H]1[C@@H]([C@H]([C@@H](O1)CO)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)O)O)C)C)C)NC(=O)C)O)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O)O	6457	1	1648	0.0	0.0	0.0	0.0006067961165048	0.0
Ligand-Morgan-0.5	0	T_P	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	6457	1	1402	0.0	0.0	0.0	0.0007132667617689	0.0
Ligand-Morgan-0.5	0	T_L	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	6457	1	1676	0.0	0.0	0.0	0.0005966587112171	0.0
Ligand-Morgan-0.5	0	Dstar	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	6457	1	1223	0.0	0.0	0.0	0.0008176614881439	0.0
Ligand-Morgan-0.5	0	B	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	6457	1	1114	0.0	0.0	0.0	0.0008976660682226	0.0
Ligand-Morgan-0.5	0	F	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	6457	1	1115	0.0	0.0	0.0	0.000896860986547	0.0
Ligand-Morgan-0.5	0	T_P	C[C@H](C(=O)O)O	6457	1	6061	0.0	0.0	0.0	0.000164989275697	0.0
Ligand-Morgan-0.5	0	T_L	C[C@H](C(=O)O)O	6457	1	6083	0.0	0.0	0.0	0.0001643925694558	0.0
Ligand-Morgan-0.5	0	Dstar	C[C@H](C(=O)O)O	6457	1	2230	0.0	0.0	0.0	0.0004484304932735	0.0
Ligand-Morgan-0.5	0	B	C[C@H](C(=O)O)O	6457	1	2114	0.0	0.0	0.0	0.0004730368968779	0.0
Ligand-Morgan-0.5	0	F	C[C@H](C(=O)O)O	6457	1	2114	0.0	0.0	0.0	0.0004730368968779	0.0
Ligand-Morgan-0.5	0	T_P	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	6457	1	1171	0.0	0.0	0.0	0.0008539709649871	0.0
Ligand-Morgan-0.5	0	T_L	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	6457	1	1457	0.0	0.0	0.0	0.0006863417982155	0.0
Ligand-Morgan-0.5	0	Dstar	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	6457	1	28	0.0	0.0	1.0	0.0357142857142857	1.0
Ligand-Morgan-0.5	0	B	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	6457	1	9	0.0	1.0	1.0	0.1111111111111111	1.0
Ligand-Morgan-0.5	0	F	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	6457	1	10	0.0	1.0	1.0	0.1	1.0
Ligand-Morgan-0.5	0	T_P	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	6457	1	4108	0.0	0.0	0.0	0.0002434274586173	0.0
Ligand-Morgan-0.5	0	T_L	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	6457	1	4224	0.0	0.0	0.0	0.0002367424242424	0.0
Ligand-Morgan-0.5	0	Dstar	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	6457	1	3355	0.0	0.0	0.0	0.0002980625931445	0.0
Ligand-Morgan-0.5	0	B	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	6457	1	3235	0.0	0.0	0.0	0.0003091190108191	0.0
Ligand-Morgan-0.5	0	F	C[N+]1=CC=C(C=C1)C2=CC=[N+](C=C2)C	6457	1	3241	0.0	0.0	0.0	0.0003085467448318	0.0
Ligand-Morgan-0.5	0	T_P	NCC[C@H](N)C(O)=O	6457	1	868	0.0	0.0	0.0	0.0011520737327188	0.0
Ligand-Morgan-0.5	0	T_L	NCC[C@H](N)C(O)=O	6457	1	1171	0.0	0.0	0.0	0.0008539709649871	0.0
Ligand-Morgan-0.5	0	Dstar	NCC[C@H](N)C(O)=O	6457	1	911	0.0	0.0	0.0	0.0010976948408342	0.0
Ligand-Morgan-0.5	0	B	NCC[C@H](N)C(O)=O	6457	1	776	0.0	0.0	0.0	0.0012886597938144	0.0
Ligand-Morgan-0.5	0	F	NCC[C@H](N)C(O)=O	6457	1	776	0.0	0.0	0.0	0.0012886597938144	0.0
Ligand-Morgan-0.5	0	T_P	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	6457	1	2891	0.0	0.0	0.0	0.0003459010722933	0.0
Ligand-Morgan-0.5	0	T_L	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	6457	1	3072	0.0	0.0	0.0	0.0003255208333333	0.0
Ligand-Morgan-0.5	0	Dstar	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	6457	1	247	0.0	0.0	0.0	0.0040485829959514	0.0
Ligand-Morgan-0.5	0	B	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	6457	1	168	0.0	0.0	0.0	0.0059523809523809	0.0
Ligand-Morgan-0.5	0	F	OC(=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO	6457	1	170	0.0	0.0	0.0	0.0058823529411764	0.0
Ligand-Morgan-0.5	0	T_P	OCl	6457	1	4884	0.0	0.0	0.0	0.0002047502047502	0.0
Ligand-Morgan-0.5	0	T_L	OCl	6457	1	4966	0.0	0.0	0.0	0.0002013693113169	0.0
Ligand-Morgan-0.5	0	Dstar	OCl	6457	1	3441	0.0	0.0	0.0	0.000290613193839	0.0
Ligand-Morgan-0.5	0	B	OCl	6457	1	3466	0.0	0.0	0.0	0.0002885170225043	0.0
Ligand-Morgan-0.5	0	F	OCl	6457	1	3466	0.0	0.0	0.0	0.0002885170225043	0.0
Ligand-Morgan-0.5	0	T_P	OO	6457	5	59	0.0	0.0	0.0	0.0169491525423728	0.2
Ligand-Morgan-0.5	0	T_L	OO	6457	5	58	0.0	0.0	0.0	0.0172413793103448	0.2
Ligand-Morgan-0.5	0	Dstar	OO	6457	5	1179	0.0	0.0	0.0	0.0008481764206955	0.0
Ligand-Morgan-0.5	0	B	OO	6457	5	550	0.0	0.0	0.0	0.0018181818181818	0.0
Ligand-Morgan-0.5	0	F	OO	6457	5	551	0.0	0.0	0.0	0.0018148820326678	0.0
Ligand-Morgan-0.5	0	T_P	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	6457	1	2540	0.0	0.0	0.0	0.0003937007874015	0.0
Ligand-Morgan-0.5	0	T_L	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	6457	1	2746	0.0	0.0	0.0	0.0003641660597232	0.0
Ligand-Morgan-0.5	0	Dstar	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	6457	1	101	0.0	0.0	0.0	0.0099009900990099	0.0
Ligand-Morgan-0.5	0	B	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	6457	1	83	0.0	0.0	0.0	0.0120481927710843	0.0
Ligand-Morgan-0.5	0	F	O[C@@H]([C@H](O)[C@@H](O)C([O-])=O)[C@H](O)C([O-])=O	6457	1	89	0.0	0.0	0.0	0.0112359550561797	0.0
Ligand-Morgan-0.5	0	T_P	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	6457	1	3372	0.0	0.0	0.0	0.0002965599051008	0.0
Ligand-Morgan-0.5	0	T_L	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	6457	1	247	0.0	0.0	0.0	0.0040485829959514	0.0
Ligand-Morgan-0.5	0	Dstar	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	6457	1	1437	0.0	0.0	0.0	0.0006958942240779	0.0
Ligand-Morgan-0.5	0	B	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	6457	1	4394	0.0	0.0	0.0	0.0002275830678197	0.0
Ligand-Morgan-0.5	0	F	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	6457	1	4392	0.0	0.0	0.0	0.0002276867030965	0.0
Ligand-Morgan-0.5	0	T_P	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	6457	3	2290	0.0	0.0	0.0	0.0004366812227074	0.0
Ligand-Morgan-0.5	0	T_L	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	6457	3	2511	0.0	0.0	0.0	0.0003982477100756	0.0
Ligand-Morgan-0.5	0	Dstar	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	6457	3	31	0.0	0.0	1.0	0.032258064516129	0.3333333333333333
Ligand-Morgan-0.5	0	B	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	6457	3	17	0.0	0.0	1.0	0.0588235294117647	0.3333333333333333
Ligand-Morgan-0.5	0	F	[C@@H]([C@H](C(=O)[O-])O)(C(=O)[O-])O	6457	3	32	0.0	0.0	1.0	0.03125	0.3333333333333333
Ligand-Morgan-0.5	0	T_P	[Cd+2]	6457	1	4973	0.0	0.0	0.0	0.0002010858636637	0.0
Ligand-Morgan-0.5	0	T_L	[Cd+2]	6457	1	5050	0.0	0.0	0.0	0.0001980198019801	0.0
Ligand-Morgan-0.5	0	Dstar	[Cd+2]	6457	1	803	0.0	0.0	0.0	0.0012453300124533	0.0
Ligand-Morgan-0.5	0	B	[Cd+2]	6457	1	741	0.0	0.0	0.0	0.0013495276653171	0.0
Ligand-Morgan-0.5	0	F	[Cd+2]	6457	1	741	0.0	0.0	0.0	0.0013495276653171	0.0
Ligand-Morgan-0.5	0	T_P	[No]	6457	1	4890	0.0	0.0	0.0	0.0002044989775051	0.0
Ligand-Morgan-0.5	0	T_L	[No]	6457	1	4972	0.0	0.0	0.0	0.0002011263073209	0.0
Ligand-Morgan-0.5	0	Dstar	[No]	6457	1	1783	0.0	0.0	0.0	0.0005608524957936	0.0
Ligand-Morgan-0.5	0	B	[No]	6457	1	1698	0.0	0.0	0.0	0.0005889281507656	0.0
Ligand-Morgan-0.5	0	F	[No]	6457	1	1698	0.0	0.0	0.0	0.0005889281507656	0.0
Ligand-Morgan-0.5	0	T_P	[O-]S(=O)[O-]	6457	2	933	0.0	0.0	0.0	0.0010718113612004	0.0
Ligand-Morgan-0.5	0	T_L	[O-]S(=O)[O-]	6457	2	1	1.0	1.0	1.0	1.0	1.0
Ligand-Morgan-0.5	0	Dstar	[O-]S(=O)[O-]	6457	2	2164	0.0	0.0	0.0	0.0004621072088724	0.0
Ligand-Morgan-0.5	0	B	[O-]S(=O)[O-]	6457	2	1	1.0	1.0	1.0	1.0	1.0
Ligand-Morgan-0.5	0	F	[O-]S(=O)[O-]	6457	2	5	0.0	1.0	1.0	0.2	1.0
Ligand-Morgan-0.5	0	T_P	[OH-][Na+]	6457	1	2230	0.0	0.0	0.0	0.0004484304932735	0.0
Ligand-Morgan-0.5	0	T_L	[OH-][Na+]	6457	1	2453	0.0	0.0	0.0	0.0004076640847941	0.0
Ligand-Morgan-0.5	0	Dstar	[OH-][Na+]	6457	1	1998	0.0	0.0	0.0	0.0005005005005005	0.0
Ligand-Morgan-0.5	0	B	[OH-][Na+]	6457	1	1761	0.0	0.0	0.0	0.0005678591709256	0.0
Ligand-Morgan-0.5	0	F	[OH-][Na+]	6457	1	1761	0.0	0.0	0.0	0.0005678591709256	0.0
Ligand-Morgan-0.5	1	T_P	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	6457	6	1852	0.0	0.0	0.0	0.0005399568034557	0.0
Ligand-Morgan-0.5	1	T_L	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	6457	6	41	0.0	0.0	1.0	0.024390243902439	0.1666666666666666
Ligand-Morgan-0.5	1	Dstar	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	6457	6	134	0.0	0.0	0.0	0.0074626865671641	0.0
Ligand-Morgan-0.5	1	B	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	6457	6	373	0.0	0.0	0.0	0.002680965147453	0.0
Ligand-Morgan-0.5	1	F	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	6457	6	373	0.0	0.0	0.0	0.002680965147453	0.0
Ligand-Morgan-0.5	1	T_P	C(C(C(=O)O)O)C(=O)O	6457	1	4051	0.0	0.0	0.0	0.0002468526289804	0.0
Ligand-Morgan-0.5	1	T_L	C(C(C(=O)O)O)C(=O)O	6457	1	4183	0.0	0.0	0.0	0.0002390628735357	0.0
Ligand-Morgan-0.5	1	Dstar	C(C(C(=O)O)O)C(=O)O	6457	1	1310	0.0	0.0	0.0	0.0007633587786259	0.0
Ligand-Morgan-0.5	1	B	C(C(C(=O)O)O)C(=O)O	6457	1	1214	0.0	0.0	0.0	0.000823723228995	0.0
Ligand-Morgan-0.5	1	F	C(C(C(=O)O)O)C(=O)O	6457	1	1214	0.0	0.0	0.0	0.000823723228995	0.0
Ligand-Morgan-0.5	1	T_P	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	6457	1	3021	0.0	0.0	0.0	0.0003310162197947	0.0
Ligand-Morgan-0.5	1	T_L	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	6457	1	66	0.0	0.0	0.0	0.0151515151515151	0.0
Ligand-Morgan-0.5	1	Dstar	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	6457	1	26	0.0	0.0	1.0	0.0384615384615384	1.0
Ligand-Morgan-0.5	1	B	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	6457	1	787	0.0	0.0	0.0	0.0012706480304955	0.0
Ligand-Morgan-0.5	1	F	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	6457	1	782	0.0	0.0	0.0	0.0012787723785166	0.0
Ligand-Morgan-0.5	1	T_P	C(C1=CC(=CC=C1O)O)C(=O)O	6457	2	1597	0.0	0.0	0.0	0.0006261740763932	0.0
Ligand-Morgan-0.5	1	T_L	C(C1=CC(=CC=C1O)O)C(=O)O	6457	2	1860	0.0	0.0	0.0	0.0005376344086021	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1=CC(=CC=C1O)O)C(=O)O	6457	2	75	0.0	0.0	0.0	0.0133333333333333	0.0
Ligand-Morgan-0.5	1	B	C(C1=CC(=CC=C1O)O)C(=O)O	6457	2	20	0.0	0.0	1.0	0.05	0.5
Ligand-Morgan-0.5	1	F	C(C1=CC(=CC=C1O)O)C(=O)O	6457	2	20	0.0	0.0	1.0	0.05	0.5
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)O)O)O)O)O	6457	1	5379	0.0	0.0	0.0	0.0001859081613682	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)O)O)O)O)O	6457	1	5439	0.0	0.0	0.0	0.0001838573267144	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)O)O)O)O)O	6457	1	1310	0.0	0.0	0.0	0.0007633587786259	0.0
Ligand-Morgan-0.5	1	B	C(C1C(C(C(C(O1)O)O)O)O)O	6457	1	1228	0.0	0.0	0.0	0.000814332247557	0.0
Ligand-Morgan-0.5	1	F	C(C1C(C(C(C(O1)O)O)O)O)O	6457	1	1228	0.0	0.0	0.0	0.000814332247557	0.0
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	6457	1	4380	0.0	0.0	0.0	0.0002283105022831	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	6457	1	4491	0.0	0.0	0.0	0.0002226675573368	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	6457	1	1453	0.0	0.0	0.0	0.0006882312456985	0.0
Ligand-Morgan-0.5	1	B	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	6457	1	1339	0.0	0.0	0.0	0.0007468259895444	0.0
Ligand-Morgan-0.5	1	F	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	6457	1	1339	0.0	0.0	0.0	0.0007468259895444	0.0
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	6457	1	1918	0.0	0.0	0.0	0.0005213764337851	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	6457	1	2158	0.0	0.0	0.0	0.000463392029657	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	6457	1	972	0.0	0.0	0.0	0.0010288065843621	0.0
Ligand-Morgan-0.5	1	B	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	6457	1	953	0.0	0.0	0.0	0.0010493179433368	0.0
Ligand-Morgan-0.5	1	F	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	6457	1	953	0.0	0.0	0.0	0.0010493179433368	0.0
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	6457	1	2228	0.0	0.0	0.0	0.0004488330341113	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	6457	1	2451	0.0	0.0	0.0	0.0004079967360261	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	6457	1	1842	0.0	0.0	0.0	0.000542888165038	0.0
Ligand-Morgan-0.5	1	B	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	6457	1	1725	0.0	0.0	0.0	0.0005797101449275	0.0
Ligand-Morgan-0.5	1	F	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	6457	1	1725	0.0	0.0	0.0	0.0005797101449275	0.0
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	6457	1	887	0.0	0.0	0.0	0.0011273957158962	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	6457	1	197	0.0	0.0	0.0	0.0050761421319796	0.0
Ligand-Morgan-0.5	1	B	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Ligand-Morgan-0.5	1	F	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	6457	1	1	1.0	1.0	1.0	1.0	1.0
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	6457	3	859	0.0	0.0	0.0	0.0011641443538998	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	6457	3	1168	0.0	0.0	0.0	0.0008561643835616	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	6457	3	795	0.0	0.0	0.0	0.0012578616352201	0.0
Ligand-Morgan-0.5	1	B	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	6457	3	762	0.0	0.0	0.0	0.0013123359580052	0.0
Ligand-Morgan-0.5	1	F	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	6457	3	762	0.0	0.0	0.0	0.0013123359580052	0.0
Ligand-Morgan-0.5	1	T_P	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	6457	1	3127	0.0	0.0	0.0	0.0003197953309881	0.0
Ligand-Morgan-0.5	1	T_L	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	6457	1	3302	0.0	0.0	0.0	0.0003028467595396	0.0
Ligand-Morgan-0.5	1	Dstar	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	6457	1	3385	0.0	0.0	0.0	0.0002954209748892	0.0
