split	fold	query_id	candidate_hash	TP_rank	TL_rank	Dstar_rank	B_rank	F_rank	outer_fold	query_ligand_id	held_out_protein_id	availability_stratum
Random-edge	3	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	02953687e8d0addea914d1380911f850	73.0	106.0	5.0	1545.0	1523.0	3	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	02953687e8d0addea914d1380911f850	ligand_only
Random-edge	3	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	eb650d5a61ea3050805212878af18305	1.0	5978.0	16.0	1.0	2.0	3	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	eb650d5a61ea3050805212878af18305	protein_only
Random-edge	3	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	fb6e88c6713a37167434ab00fcd8dc48	2.0	177.0	128.0	20.0	1.0	3	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	fb6e88c6713a37167434ab00fcd8dc48	both
Random-edge	3	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	2d5659014371427c8babc68195ca7532	1171.0	1506.0	44.0	11.0	14.0	3	C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)OCC(=O)O)/C	2d5659014371427c8babc68195ca7532	neither
Random-edge	3	C[C@H]1C[C@@H]([C@@H]([C@@H]2[C@@H]1[C@]\3([C@@H](C=C2)/C(=C/C[C@@H](/C(=C/[C@@H]4C=C([C@@H](C[C@@]45C(=O)/C(=C3\O)/C(=O)O5)C)CO)/C)O[C@H]6C[C@]([C@H]([C@H](O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)O[C@H]7C[C@H]([C@H]([C@@H](O7)C)O)O[C@H]8CC(C([C@@H](O8)C)O[C@@H]9C[C@H]([C@H]([C@@H](O9)C)OC)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)O)C	8864f06e769e6ece9ffe61be550e01b3	3483.0	3659.0	76.0	27.0	30.0	3	C[C@H]1C[C@@H]([C@@H]([C@@H]2[C@@H]1[C@]\3([C@@H](C=C2)/C(=C/C[C@@H](/C(=C/[C@@H]4C=C([C@@H](C[C@@]45C(=O)/C(=C3\O)/C(=O)O5)C)CO)/C)O[C@H]6C[C@]([C@H]([C@H](O6)C)NC(=O)OC)(C)[N+](=O)[O-])/C)C)O[C@H]7C[C@H]([C@H]([C@@H](O7)C)O)O[C@H]8CC(C([C@@H](O8)C)O[C@@H]9C[C@H]([C@H]([C@@H](O9)C)OC)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)O)C	8864f06e769e6ece9ffe61be550e01b3	neither
Random-edge	3	C[C@H]1[C@H](CC[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)O[C@@H]3[C@H](O[C@H](C[C@H]3O)OC4=C5C(=C(C=C4)O)C(=O)C6=C(C5=O)[C@@H](CC7=C6C(=CC(=C7)C)O)O)C)O	c79768a69e81a7e46c5418b5b5ac5d0d	5089.0	5170.0	146.0	79.0	80.0	3	C[C@H]1[C@H](CC[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)O[C@@H]3[C@H](O[C@H](C[C@H]3O)OC4=C5C(=C(C=C4)O)C(=O)C6=C(C5=O)[C@@H](CC7=C6C(=CC(=C7)C)O)O)C)O	c79768a69e81a7e46c5418b5b5ac5d0d	neither
Random-edge	3	C[C@H]1[C@H](CC[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)O[C@@H]3[C@H](O[C@H](C[C@H]3O)O[C@H]4CC[C@@H](O[C@H]4C)O[C@@H]5C[C@@H](O[C@@H]([C@H]5O)C)O[C@@H]6[C@H](O[C@H](C[C@H]6O)OC7=C8C(=C(C=C7)O)C(=O)C9=C(C8=O)[C@@H](CC1=C9C(=CC(=C1)C)O)O)C)C)O	c79768a69e81a7e46c5418b5b5ac5d0d	5089.0	5170.0	171.0	95.0	97.0	3	C[C@H]1[C@H](CC[C@@H](O1)O[C@@H]2C[C@@H](O[C@@H]([C@H]2O)C)O[C@@H]3[C@H](O[C@H](C[C@H]3O)O[C@H]4CC[C@@H](O[C@H]4C)O[C@@H]5C[C@@H](O[C@@H]([C@H]5O)C)O[C@@H]6[C@H](O[C@H](C[C@H]6O)OC7=C8C(=C(C=C7)O)C(=O)C9=C(C8=O)[C@@H](CC1=C9C(=CC(=C1)C)O)O)C)C)O	c79768a69e81a7e46c5418b5b5ac5d0d	neither
Random-edge	3	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	61d804f5e6839c42806f4d4e18fd3c6d	2500.0	2742.0	6140.0	6144.0	6144.0	3	C[N+](C)(C)C[C@@H](CC(=O)[O-])O	61d804f5e6839c42806f4d4e18fd3c6d	neither
Random-edge	3	C[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC5=C(C=C4C=C3)OCO5)OC)OC	506feb33435607c1483aefbbb4983a16	2056.0	2.0	1.0	2.0	1.0	3	C[N+]1=CC2=CC(=C(C=C2C3=C1C4=CC5=C(C=C4C=C3)OCO5)OC)OC	506feb33435607c1483aefbbb4983a16	ligand_only
Random-edge	3	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O	1129ce31eceb1fd2c2e696746fb9ebd9	448.0	827.0	3526.0	3401.0	3402.0	3	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O	1129ce31eceb1fd2c2e696746fb9ebd9	neither
Random-edge	3	Nc1ccccc1C(=O)C[C@H]([NH3+])C([O-])=O	6eb56bf570e74c7259060804cc3c706d	2854.0	3077.0	2.0	1.0	4.0	3	Nc1ccccc1C(=O)C[C@H]([NH3+])C([O-])=O	6eb56bf570e74c7259060804cc3c706d	neither
Random-edge	3	OS(=O)(=S)[O-]	54af86e0a3a42d86125fac694a43e9c7	2.0	2438.0	4.0	2.0	3.0	3	OS(=O)(=S)[O-]	54af86e0a3a42d86125fac694a43e9c7	protein_only
Random-edge	3	[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)[O-])O)O	4f8e22a41df9a885a8f3de9ccf4c4266	2124.0	118.0	235.0	272.0	272.0	3	[C@@H]1([C@H]([C@H](O[C@@H]([C@@H]1O)O)C(=O)[O-])O)O	4f8e22a41df9a885a8f3de9ccf4c4266	both
Random-edge	3	[O-]C(=O)CS([O-])(=O)=O	6f5541e6bcc5ff56d30a0b31eee1ec18	2866.0	3089.0	466.0	399.0	399.0	3	[O-]C(=O)CS([O-])(=O)=O	6f5541e6bcc5ff56d30a0b31eee1ec18	neither
Random-edge	3	[O-]C(=O)[C@@H]1CCC[NH2+]1	6e723b78b3694b33e08fef1b0eec12de	2845.0	3068.0	572.0	428.0	428.0	3	[O-]C(=O)[C@@H]1CCC[NH2+]1	6e723b78b3694b33e08fef1b0eec12de	neither
Random-edge	3	[O-]S(=O)[O-]	73f2bf2e5befbed27cc49032931c27fd	1.0	1.0	1.0	1.0	1.0	3	[O-]S(=O)[O-]	73f2bf2e5befbed27cc49032931c27fd	both
Random-edge	3	[S-]	24ab95281ff7c21f52271287e6f849aa	933.0	61.0	4875.0	3009.0	3011.0	3	[S-]	24ab95281ff7c21f52271287e6f849aa	ligand_only
Random-edge	3	[S-]	73f2bf2e5befbed27cc49032931c27fd	2968.0	202.0	4899.0	3151.0	3151.0	3	[S-]	73f2bf2e5befbed27cc49032931c27fd	ligand_only
Random-edge	3	ion:Cd_unspecified	fb5cad1bdf5c957282b288c2e61ba77c	6347.0	6345.0	189.0	6347.0	6343.0	3	ion:Cd_unspecified	fb5cad1bdf5c957282b288c2e61ba77c	protein_only
Random-edge	3	ion:Cr_unspecified	00c184046f2f5e22bb743559242f2727	19.0	19.0	1.0	1.0	1.0	3	ion:Cr_unspecified	00c184046f2f5e22bb743559242f2727	neither
Random-edge	3	ion:Cu+	b25115bb68686a75a18d18d8467ccf25	4547.0	4537.0	1313.0	4547.0	4547.0	3	ion:Cu+	b25115bb68686a75a18d18d8467ccf25	protein_only
Random-edge	3	ion:Cu+	d5ede7fa852bcbb40f345a0f77c2fb31	5454.0	5448.0	2693.0	5454.0	5454.0	3	ion:Cu+	d5ede7fa852bcbb40f345a0f77c2fb31	protein_only
Random-edge	3	ion:Cu_unspecified	7a6c9a45575ac23ddaa089d43e8dda67	3190.0	3145.0	165.0	3190.0	3189.0	3	ion:Cu_unspecified	7a6c9a45575ac23ddaa089d43e8dda67	protein_only
Random-edge	3	ion:Cu_unspecified	7ccc53af86791ce13d51b8cbc7e44e77	3245.0	3200.0	5414.0	3245.0	3245.0	3	ion:Cu_unspecified	7ccc53af86791ce13d51b8cbc7e44e77	protein_only
Random-edge	3	ion:Fe2+	4ae279357a01a64ddaee38c79158a3e5	147.0	1892.0	4623.0	147.0	147.0	3	ion:Fe2+	4ae279357a01a64ddaee38c79158a3e5	protein_only
Random-edge	3	ion:Fe2+	a61c65370dc41a639247ffbbb4cc9791	123.0	4215.0	3236.0	123.0	123.0	3	ion:Fe2+	a61c65370dc41a639247ffbbb4cc9791	protein_only
Random-edge	3	ion:Fe2+	c72eb7d25842648573791a0979afeb47	174.0	5072.0	1460.0	174.0	174.0	3	ion:Fe2+	c72eb7d25842648573791a0979afeb47	protein_only
Random-edge	3	ion:Fe2+	fb5cad1bdf5c957282b288c2e61ba77c	4.0	6336.0	532.0	4.0	4.0	3	ion:Fe2+	fb5cad1bdf5c957282b288c2e61ba77c	protein_only
Random-edge	3	ion:Fe_unspecified	44649a2bbceaafc35cdf7a1e2cb3e63c	110.0	1723.0	805.0	110.0	110.0	3	ion:Fe_unspecified	44649a2bbceaafc35cdf7a1e2cb3e63c	protein_only
Random-edge	3	ion:Fe_unspecified	c72eb7d25842648573791a0979afeb47	177.0	5074.0	72.0	177.0	177.0	3	ion:Fe_unspecified	c72eb7d25842648573791a0979afeb47	protein_only
Random-edge	3	ion:Fe_unspecified	c9628b34dc883949471b57efe94bd01f	11.0	5130.0	408.0	11.0	11.0	3	ion:Fe_unspecified	c9628b34dc883949471b57efe94bd01f	protein_only
Random-edge	3	ion:Mn_unspecified	8ae3f6b9c6c7d98b3621857aa3247b5f	19.0	3543.0	149.0	19.0	19.0	3	ion:Mn_unspecified	8ae3f6b9c6c7d98b3621857aa3247b5f	protein_only
Random-edge	3	ion:Ni2+	9e7b731c1405f719730bee5ea85424e0	4042.0	4028.0	1926.0	4042.0	4043.0	3	ion:Ni2+	9e7b731c1405f719730bee5ea85424e0	protein_only
Random-edge	3	ion:Ni2+	c492587cf73af64110aea83193d6eb10	5018.0	5009.0	3030.0	5018.0	5018.0	3	ion:Ni2+	c492587cf73af64110aea83193d6eb10	protein_only
Random-edge	3	ion:Ni_unspecified	91e8ccc3c27b7b9d8403ea57535de8f0	3764.0	3719.0	496.0	3764.0	3764.0	3	ion:Ni_unspecified	91e8ccc3c27b7b9d8403ea57535de8f0	protein_only
Random-edge	3	ion:Ni_unspecified	c32541dbbb3edb7ae8661e485f2b60b2	4995.0	4971.0	9.0	4995.0	4985.0	3	ion:Ni_unspecified	c32541dbbb3edb7ae8661e485f2b60b2	protein_only
Random-edge	3	ion:Zn2+	4d1307ac9a78a32c71b172790fb90c0c	2007.0	1946.0	2505.0	2007.0	2007.0	3	ion:Zn2+	4d1307ac9a78a32c71b172790fb90c0c	protein_only
Random-edge	3	ion:Zn2+	e97ebe0750cea743d147d9f5f771bfc2	5907.0	5904.0	1570.0	5907.0	5907.0	3	ion:Zn2+	e97ebe0750cea743d147d9f5f771bfc2	protein_only
Random-edge	3	ion:Zn_unspecified	c492587cf73af64110aea83193d6eb10	5059.0	5008.0	5654.0	5059.0	5060.0	3	ion:Zn_unspecified	c492587cf73af64110aea83193d6eb10	protein_only
Random-edge	3	ion:conjugation_factor	315246e1592c61520cdd5bb5c328acd2	1.0	1263.0	5.0	1.0	1.0	3	ion:conjugation_factor	315246e1592c61520cdd5bb5c328acd2	protein_only
Random-edge	3	ion:molybdate_or_molybdenum_unspecified	0b06eab3efde23ce54d4f3d54d8c0318	10.0	277.0	87.0	10.0	10.0	3	ion:molybdate_or_molybdenum_unspecified	0b06eab3efde23ce54d4f3d54d8c0318	protein_only
Random-edge	4	C(=C\C(=O)[O-])\C=C/C(=O)[O-]	06e56bbb2f80fefc53848194b5f8fbf1	13.0	1.0	7.0	11.0	7.0	4	C(=C\C(=O)[O-])\C=C/C(=O)[O-]	06e56bbb2f80fefc53848194b5f8fbf1	both
Random-edge	4	C(=[N-])=O	4f3949c2d64173f0904786f1e9fb240f	2010.0	2283.0	123.0	82.0	82.0	4	C(=[N-])=O	4f3949c2d64173f0904786f1e9fb240f	neither
Random-edge	4	C(C(=O)O)C(=O)O	49211f7755ebb7ddb1ce617d4b2f5b04	1860.0	28.0	2345.0	38.0	40.0	4	C(C(=O)O)C(=O)O	49211f7755ebb7ddb1ce617d4b2f5b04	both
Random-edge	4	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	5eb09eea840b170bfbc5dc44102b126f	2718.0	2659.0	371.0	2739.0	2739.0	4	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	5eb09eea840b170bfbc5dc44102b126f	protein_only
Random-edge	4	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	beb402c735d6c899286f0579d7c14cba	301.0	4943.0	3561.0	303.0	304.0	4	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	beb402c735d6c899286f0579d7c14cba	protein_only
Random-edge	4	C(C(=O)[O-])O	5906ab6a487a988f797855890557a11d	87.0	2535.0	28.0	84.0	84.0	4	C(C(=O)[O-])O	5906ab6a487a988f797855890557a11d	protein_only
Random-edge	4	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	75fea6b22da78a37d576fa9fa4872c5b	3021.0	57.0	17.0	398.0	380.0	4	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	75fea6b22da78a37d576fa9fa4872c5b	ligand_only
Random-edge	4	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	4bc4e2950a34015dc197c68f8d50b94b	1918.0	1.0	62.0	1.0	1.0	4	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	4bc4e2950a34015dc197c68f8d50b94b	ligand_only
Random-edge	4	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	228e7a41278dfe231a49f0de7c32ff11	887.0	31.0	824.0	31.0	33.0	4	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	228e7a41278dfe231a49f0de7c32ff11	ligand_only
Random-edge	4	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	66f14e4b4cba98c51d1623c041e8e8fb	2.0	2885.0	171.0	6.0	7.0	4	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O	66f14e4b4cba98c51d1623c041e8e8fb	protein_only
Random-edge	4	C(CC(=O)O)C(=O)C(=O)O	73e3816a1d46ca55da62467f634434b5	2967.0	3184.0	4256.0	4186.0	4186.0	4	C(CC(=O)O)C(=O)C(=O)O	73e3816a1d46ca55da62467f634434b5	neither
Random-edge	4	C(CC(=O)O)C(=O)C(=O)O	ac8bce3192a43567b333bb6a2720d47c	4392.0	4520.0	4355.0	4293.0	4293.0	4	C(CC(=O)O)C(=O)C(=O)O	ac8bce3192a43567b333bb6a2720d47c	neither
Random-edge	4	C(CC(=O)O)C(=O)CC(=O)O	9e8b9f8152505343a9404dfcce565d4a	4033.0	4182.0	2.0	7.0	10.0	4	C(CC(=O)O)C(=O)CC(=O)O	9e8b9f8152505343a9404dfcce565d4a	neither
Random-edge	4	C(CC(=O)O)C(=O)O	6fd6e7e8a06f72623e4c00b3318ab2b7	2878.0	2.0	1.0	2.0	1.0	4	C(CC(=O)O)C(=O)O	6fd6e7e8a06f72623e4c00b3318ab2b7	ligand_only
Random-edge	4	C(CCN)CN	27e8f13d77a01af2c9129bf6c6703e9a	1049.0	1.0	46.0	2.0	1.0	4	C(CCN)CN	27e8f13d77a01af2c9129bf6c6703e9a	both
Random-edge	4	C(CN)C(=O)O	80dcca4860a450607e0a945d130b4197	3305.0	31.0	178.0	173.0	174.0	4	C(CN)C(=O)O	80dcca4860a450607e0a945d130b4197	ligand_only
Random-edge	4	C(CS)C(C(=O)O)N	4bcdc70a0814defd19510fab6a823843	1920.0	3.0	960.0	3.0	5.0	4	C(CS)C(C(=O)O)N	4bcdc70a0814defd19510fab6a823843	ligand_only
Random-edge	4	C(C[C@@H](C(=O)O)N)CN=C(N)N	a88fa0c4ecd0dfb8f70237571030a56b	4320.0	4419.0	2453.0	4238.0	4238.0	4	C(C[C@@H](C(=O)O)N)CN=C(N)N	a88fa0c4ecd0dfb8f70237571030a56b	protein_only
Random-edge	4	C(C[C@@H](C(=O)O)N)CN=C(N)N	b10557779ec820b0d25ecd40ec457a2d	4527.0	4625.0	2451.0	4438.0	4438.0	4	C(C[C@@H](C(=O)O)N)CN=C(N)N	b10557779ec820b0d25ecd40ec457a2d	protein_only
Random-edge	4	C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O	cf1ac1423df53baa207595f5ca539e78	5258.0	130.0	799.0	2116.0	2116.0	4	C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O	cf1ac1423df53baa207595f5ca539e78	ligand_only
Random-edge	4	C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O	46a6f352be84d25094e454349d28a3a1	1783.0	2077.0	1875.0	1760.0	1760.0	4	C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O	46a6f352be84d25094e454349d28a3a1	neither
Random-edge	4	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	72f1f7f566074372a9d89656dde8e77f	2.0	3160.0	4014.0	32.0	31.0	4	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	72f1f7f566074372a9d89656dde8e77f	protein_only
Random-edge	4	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	61c017d276c816b529212c9451e22f25	2494.0	2743.0	102.0	138.0	138.0	4	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O	61c017d276c816b529212c9451e22f25	neither
Random-edge	4	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O	5a89349df4f1cd48c072ad220d7539b0	9.0	10.0	6.0	17.0	9.0	4	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O	5a89349df4f1cd48c072ad220d7539b0	both
Random-edge	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	5a89349df4f1cd48c072ad220d7539b0	2633.0	7.0	42.0	7.0	10.0	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	5a89349df4f1cd48c072ad220d7539b0	both
Random-edge	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O	76f34278447a91e2cf202481fd739790	3156.0	3257.0	43.0	3155.0	3139.0	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O	76f34278447a91e2cf202481fd739790	protein_only
Random-edge	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	a841fcb05909a597f5af9d5016faf3d7	4421.0	4416.0	1657.0	4344.0	4344.0	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	a841fcb05909a597f5af9d5016faf3d7	protein_only
Random-edge	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O	e3342ddfbbf04408257fc218f12da2e4	13.0	5799.0	1394.0	44.0	45.0	4	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O	e3342ddfbbf04408257fc218f12da2e4	protein_only
Random-edge	4	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	d502041b935317410327e7038ea7895d	5532.0	5492.0	586.0	5387.0	5385.0	4	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	d502041b935317410327e7038ea7895d	protein_only
Random-edge	4	C([C@H]([C@@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	763f7017b7dc4d72eba1fdff27ead134	3026.0	3235.0	859.0	768.0	768.0	4	C([C@H]([C@@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	763f7017b7dc4d72eba1fdff27ead134	neither
Random-edge	4	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	d59e665a3d710b06925d6bde1c8b91d6	5524.0	304.0	2592.0	6349.0	6349.0	4	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	d59e665a3d710b06925d6bde1c8b91d6	both
Random-edge	4	C12=C(NC(=O)N1)NC(=O)NC2=O	21e22c1a7cb93fb1e190cf078daf329d	873.0	2.0	88.0	11.0	7.0	4	C12=C(NC(=O)N1)NC(=O)NC2=O	21e22c1a7cb93fb1e190cf078daf329d	both
Random-edge	4	C12=C(NC(=O)N1)NC(=O)NC2=O	a0cd837a84af83b3bf0aa2f4f099d57e	4093.0	4236.0	5.0	4033.0	4013.0	4	C12=C(NC(=O)N1)NC(=O)NC2=O	a0cd837a84af83b3bf0aa2f4f099d57e	protein_only
Random-edge	4	C1=C(NC=N1)C[C@@H](C(=O)O)N	c1ef8f5a845c0fb35c0194373e4721e1	4937.0	19.0	89.0	29.0	29.0	4	C1=C(NC=N1)C[C@@H](C(=O)O)N	c1ef8f5a845c0fb35c0194373e4721e1	both
Random-edge	4	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	34ded561ec6698344bffa193f5e47deb	1401.0	19.0	19.0	89.0	90.0	4	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	34ded561ec6698344bffa193f5e47deb	both
Random-edge	4	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	a3ebecb39311c67c977e8f29af14fd60	1.0	20.0	2.0	90.0	68.0	4	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=C(N2)Cl)Cl)O	a3ebecb39311c67c977e8f29af14fd60	both
Random-edge	4	C1=CC(=C(C(=C1)O)O)C=O	b2471b931a88b96814abaa16a0499b37	4535.0	2.0	132.0	2.0	5.0	4	C1=CC(=C(C(=C1)O)O)C=O	b2471b931a88b96814abaa16a0499b37	ligand_only
Random-edge	4	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	3d8ba3e9d65112249c95e52019e5bc49	3.0	5.0	3.0	7.0	1.0	4	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	3d8ba3e9d65112249c95e52019e5bc49	both
Random-edge	4	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	565138dd35eebdf76237e9c0b48f4152	2236.0	4.0	35.0	4.0	10.0	4	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	565138dd35eebdf76237e9c0b48f4152	both
Random-edge	4	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	de22dd68ad2a20975814057d3b412b56	2.0	2.0	1.0	2.0	2.0	4	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	de22dd68ad2a20975814057d3b412b56	both
Random-edge	4	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	ebdb40cd5cac5f76be85b39316c47894	6.0	9.0	6.0	9.0	6.0	4	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	ebdb40cd5cac5f76be85b39316c47894	both
Random-edge	4	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	2d23a9d0eabe55875c58261b6edad005	4.0	22.0	3.0	33.0	18.0	4	C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	2d23a9d0eabe55875c58261b6edad005	both
Random-edge	4	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	64bea006ef1b176c4639c5dd6c38a563	2584.0	64.0	672.0	69.0	69.0	4	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	64bea006ef1b176c4639c5dd6c38a563	both
Random-edge	4	C1=CC(=CC(=C1)Cl)C(=O)O	7778980e5ac87e0bb8e6c8cfea5ef5af	2.0	18.0	8.0	134.0	114.0	4	C1=CC(=CC(=C1)Cl)C(=O)O	7778980e5ac87e0bb8e6c8cfea5ef5af	both
Random-edge	4	C1=CC(=CC(=C1)O)CCC(=O)O	62040962c3fe17fc1c7f7539ddf2f4d3	2506.0	1.0	2.0	1.0	1.0	4	C1=CC(=CC(=C1)O)CCC(=O)O	62040962c3fe17fc1c7f7539ddf2f4d3	ligand_only
Random-edge	4	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	e86e5da6075a4bbfc5e5edec5737181f	5894.0	1.0	6.0	12.0	2.0	4	C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N	e86e5da6075a4bbfc5e5edec5737181f	both
Random-edge	4	C1=CC(=CC=C1C(=O)O)O	2900b6a9b36a8201a9466a6f09269c55	1091.0	1403.0	19.0	1221.0	1213.0	4	C1=CC(=CC=C1C(=O)O)O	2900b6a9b36a8201a9466a6f09269c55	protein_only
