split	fold	query_id	ligand_group	split_unit	B	C	Dstar	F	support	support_type	support_bin
TF-50	2	C[C@@H]1C[C@]23[C@H](/C=C/CCCC[C@@H]4C=C[C@H]5[C@H]([C@@]4(C(=O)OC(=C2O)C(=O)O3)C)CCC[C@@H]5O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)OC(=O)C8=C(C=CC(=C8C)Cl)OC)O)C=C1C(=O)O	C[C@@H]1C[C@]23[C@H](/C=C/CCCC[C@@H]4C=C[C@H]5[C@H]([C@@]4(C(=O)OC(=C2O)C(=O)O3)C)CCC[C@@H]5O[C@H]6C[C@H]([C@@H]([C@H](O6)C)O[C@H]7C[C@H]([C@@H]([C@H](O7)C)O)OC(=O)C8=C(C=CC(=C8C)Cl)OC)O)C=C1C(=O)O	responder_cluster_50_00832	129.0	1789.0	213.0	128.0		sequence_idcov	unanchored
TF-50	2	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O	responder_cluster_50_00951	231.0	2112.0	360.0	230.0		sequence_idcov	unanchored
TF-50	2	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O	responder_cluster_50_01851	77.0	5222.0	53.0	47.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	2	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	C[C@H](C(=O)O)N[C@@H](CCCN=C(N)N)C(=O)O	responder_cluster_50_00801	11.0	1711.0	2.0	1.0		sequence_idcov	unanchored
TF-50	2	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_01236	17.0	2959.0	33.0	12.0		sequence_idcov	unanchored
TF-50	2	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_01236	13.0	2959.0	24.0	8.0		sequence_idcov	unanchored
TF-50	2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C	responder_cluster_50_01236	13.0	2959.0	22.0	8.0		sequence_idcov	unanchored
TF-50	2	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C	responder_cluster_50_01236;responder_cluster_50_01995	15.0	2958.0	12.0	11.0	0.2376267942583732	sequence_idcov	[0.2,0.4)
TF-50	2	C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C	C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\C(=O)O)OC(=O)C)C)O)C	responder_cluster_50_01812	191.0	5078.0	278.0	191.0		sequence_idcov	unanchored
TF-50	2	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	responder_cluster_50_00745	101.0	1924.0	338.0	101.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	2	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O	N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O	responder_cluster_50_00280	3788.0	812.0	3896.0	3788.0		sequence_idcov	unanchored
TF-50	2	O=C(C1=C[C@@]([C@@]23C[C@H]1C)([H])/C=C\CCCC[C@]4([H])C=C[C@]5([H])[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)C7)[C@H](O)C6)CCC[C@@]5([H])[C@]4(C)C(OC(C(O3)=O)=C2C)=O)O	O=C(C1=C[C@@]([C@@]23C[C@H]1C)([H])/C=C\CCCC[C@]4([H])C=C[C@]5([H])[C@@H](O[C@@H]6O[C@H](C)[C@@H](O[C@@H]7O[C@H](C)[C@@H](O)[C@H](O)C7)[C@H](O)C6)CCC[C@@]5([H])[C@]4(C)C(OC(C(O3)=O)=C2C)=O)O	responder_cluster_50_00832	32.0	1789.0	87.0	29.0		sequence_idcov	unanchored
TF-50	2	O=C1CCCCC1	O=C1CCCCC1	responder_cluster_50_00956	14.0	2138.0	41.0	13.0		sequence_idcov	unanchored
TF-50	2	OC(=O)C1CCCCC1	OC(=O)C1CCCCC1	responder_cluster_50_01704	973.0	5201.0	1205.0	973.0		sequence_idcov	unanchored
TF-50	2	OC[C@@H](O)COP([O-])([O-])=O	OC[C@@H](O)COP([O-])([O-])=O	responder_cluster_50_00750	1503.0	1599.0	3492.0	1508.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	2	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O	responder_cluster_50_00383	405.0	3552.0	385.0	405.0		sequence_idcov	unanchored
TF-50	2	[NH3+][C@@H](Cc1ccccc1)C([O-])=O	[NH3+][C@@H](Cc1ccccc1)C([O-])=O	responder_cluster_50_00028	7.0	1489.0	1260.0	7.0	0.4533641618497109	sequence_idcov	[0.4,0.5)
TF-50	2	[N]=O	[N]=O	responder_cluster_50_00372	3600.0	1325.0	3685.0	3600.0		sequence_idcov	unanchored
TF-50	2	c1ccc(cc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1	c1ccc(cc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1	responder_cluster_50_02025	113.0	6142.0	217.0	112.0		sequence_idcov	unanchored
TF-50	2	ion:Co_unspecified	ion:Co_unspecified	responder_cluster_50_01868	5222.0	5208.0	1554.0	5225.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	2	ion:Fe2+	ion:Fe2+	responder_cluster_50_01371	191.0	5070.0	375.0	191.0	0.228760736196319	sequence_idcov	[0.2,0.4)
TF-50	2	ion:Fe_unspecified	ion:Fe_unspecified	responder_cluster_50_00912;responder_cluster_50_01371	110.0	1723.0	76.0	110.0	0.2928533333333333	sequence_idcov	[0.2,0.4)
TF-50	2	ion:Mn_unspecified	ion:Mn_unspecified	responder_cluster_50_01739	71.0	4664.0	1670.0	71.0	0.3702697674418605	sequence_idcov	[0.2,0.4)
TF-50	2	ion:Ni_unspecified	ion:Ni_unspecified	responder_cluster_50_00652	1162.0	1066.0	558.0	1145.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	2	ion:[2Fe-2S]_cluster	ion:[2Fe-2S]_cluster	responder_cluster_50_00042	3692.0	5656.0	3692.0	3692.0		sequence_idcov	unanchored
TF-50	3	C(/C(=C/C(=O)O)/C(=O)O)C(=O)O	C(/C(=C/C(=O)O)/C(=O)O)C(=O)O	responder_cluster_50_01321	1511.0	3209.0	1588.0	1511.0		sequence_idcov	unanchored
TF-50	3	C(/C(=C\C(=O)O)/C(=O)O)C(=O)O	C(/C(=C\C(=O)O)/C(=O)O)C(=O)O	responder_cluster_50_01321	1433.0	3209.0	1512.0	1433.0		sequence_idcov	unanchored
TF-50	3	C(=CC(=O)O)C(=CC(=O)O)C(=O)O	C(=CC(=O)O)C(=CC(=O)O)C(=O)O	responder_cluster_50_00631	39.0	1327.0	84.0	35.0		sequence_idcov	unanchored
TF-50	3	C(=O)C(=O)O	C(=O)C(=O)O	responder_cluster_50_00420;responder_cluster_50_00512	164.0	907.0	219.0	160.0		sequence_idcov	unanchored
TF-50	3	C(=O)C(=O)[O-]	C(=O)C(=O)[O-]	responder_cluster_50_00512	136.0	1075.0	145.0	126.0		sequence_idcov	unanchored
TF-50	3	C(=O)[O-]	C(=O)[O-]	responder_cluster_50_01906	2355.0	5457.0	2483.0	2355.0		sequence_idcov	unanchored
TF-50	3	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O	responder_cluster_50_00557;responder_cluster_50_01321;responder_cluster_50_01776	260.0	3206.0	1175.0	261.0	0.1898181818181818	sequence_idcov	[0.0,0.2)
TF-50	3	C(C(C(=O)O)O)C(=O)O	C(C(C(=O)O)O)C(=O)O	responder_cluster_50_01578	1983.0	4178.0	2014.0	1983.0		sequence_idcov	unanchored
TF-50	3	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	C(C(C(C(=O)O)O)C(=O)O)C(=O)O	responder_cluster_50_01321	2956.0	3209.0	2999.0	2956.0		sequence_idcov	unanchored
TF-50	3	C(C(C1C(=C(C(=O)O1)O)O)O)OP(=O)(O)O	C(C(C1C(=C(C(=O)O1)O)O)O)OP(=O)(O)O	responder_cluster_50_00961	104.0	6329.0	166.0	102.0		sequence_idcov	unanchored
TF-50	3	C(C(COP(=O)(O)O)O)O	C(C(COP(=O)(O)O)O)O	responder_cluster_50_01841	4594.0	5185.0	4599.0	4594.0		sequence_idcov	unanchored
TF-50	3	C(C1C(C(C(C(O1)O)O)O)O)O	C(C1C(C(C(C(O1)O)O)O)O)O	responder_cluster_50_01252	1346.0	5435.0	1362.0	1346.0		sequence_idcov	unanchored
TF-50	3	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	C(C1C(C(C(C(O1)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O)O)O)O)O	responder_cluster_50_00974	844.0	2172.0	823.0	844.0		sequence_idcov	unanchored
TF-50	3	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC(C(CO)O)C(C(C=O)O)O)CO)O)O)O)O	responder_cluster_50_01086	4034.0	2467.0	4091.0	4034.0		sequence_idcov	unanchored
TF-50	3	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	responder_cluster_50_00577	1776.0	1208.0	1853.0	1776.0		sequence_idcov	unanchored
TF-50	3	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O	responder_cluster_50_00814	2065.0	3313.0	2147.0	2065.0		sequence_idcov	unanchored
TF-50	3	C(CC(=O)O)CC(=O)O	C(CC(=O)O)CC(=O)O	responder_cluster_50_00302	777.0	947.0	974.0	764.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C(CC(=O)O)CN	C(CC(=O)O)CN	responder_cluster_50_01628	3201.0	4339.0	3296.0	3201.0		sequence_idcov	unanchored
TF-50	3	C(CC(=O)O)[C@@H](C(=O)O)NC=O	C(CC(=O)O)[C@@H](C(=O)O)NC=O	responder_cluster_50_00366	4880.0	2980.0	4917.0	4880.0		sequence_idcov	unanchored
TF-50	3	C(CC(=O)[O-])[C@@H](C(=O)[O-])NC=O	C(CC(=O)[O-])[C@@H](C(=O)[O-])NC=O	responder_cluster_50_00366	6037.0	2980.0	6020.0	6037.0		sequence_idcov	unanchored
TF-50	3	C(CN)C(=O)O	C(CN)C(=O)O	responder_cluster_50_01396	105.0	3479.0	135.0	102.0		sequence_idcov	unanchored
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)O	responder_cluster_50_00348	26.0	790.0	55.0	13.0	0.2269682539682539	sequence_idcov	[0.2,0.4)
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O	responder_cluster_50_00348;responder_cluster_50_00980	5.0	791.0	59.0	4.0	0.2362433862433862	sequence_idcov	[0.2,0.4)
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H](C(O2)O)O)O)O)O)O)O)O	responder_cluster_50_00980	1184.0	2547.0	1202.0	1185.0		sequence_idcov	unanchored
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	responder_cluster_50_00550;responder_cluster_50_00980;responder_cluster_50_01337	668.0	1159.0	652.0	668.0		sequence_idcov	unanchored
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O	responder_cluster_50_00073;responder_cluster_50_00974	188.0	2172.0	168.0	188.0		sequence_idcov	unanchored
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O)O)O)O)O	responder_cluster_50_00814;responder_cluster_50_00974	346.0	2172.0	299.0	345.0		sequence_idcov	unanchored
TF-50	3	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O	responder_cluster_50_00924	5997.0	6150.0	541.0	5965.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	C([C@@H]1[C@H]([C@H]([C@@H](O1)O)O)O)O	responder_cluster_50_01914	5399.0	5480.0	647.0	5373.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C([C@H](C(=O)O)N)O	C([C@H](C(=O)O)N)O	responder_cluster_50_01804	1126.0	5063.0	1265.0	1126.0		sequence_idcov	unanchored
TF-50	3	C([C@H]([C@H]([C@@H](C=O)O)O)O)O	C([C@H]([C@H]([C@@H](C=O)O)O)O)O	responder_cluster_50_00755	5767.0	1588.0	5788.0	5767.0		sequence_idcov	unanchored
TF-50	3	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)OP(=O)(O)[O-]	responder_cluster_50_00443	14.0	1992.0	30.0	13.0	0.3729096209912537	sequence_idcov	[0.2,0.4)
TF-50	3	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	responder_cluster_50_00443	23.0	1991.0	962.0	21.0	0.3729096209912537	sequence_idcov	[0.2,0.4)
TF-50	3	C1(C(C(OC(C1O)O)C(=O)O)O)O	C1(C(C(OC(C1O)O)C(=O)O)O)O	responder_cluster_50_00055	3355.0	425.0	3358.0	3355.0		sequence_idcov	unanchored
TF-50	3	C1=C(NC=N1)/C=C/C(=O)O	C1=C(NC=N1)/C=C/C(=O)O	responder_cluster_50_00366	5014.0	1134.0	5071.0	5014.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=C(C=C1C(=O)O)O)O	C1=CC(=C(C=C1C(=O)O)O)O	responder_cluster_50_02054	6116.0	6299.0	9.0	6078.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O	responder_cluster_50_00127;responder_cluster_50_00156	598.0	508.0	689.0	594.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O	C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O	responder_cluster_50_00156	1304.0	1852.0	1403.0	1304.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O	responder_cluster_50_00127	2278.0	2452.0	860.0	2256.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=C(C=C1CCN)O)O	C1=CC(=C(C=C1CCN)O)O	responder_cluster_50_00526	1738.0	2020.0	1879.0	1738.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O	responder_cluster_50_00127	562.0	508.0	650.0	561.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O	responder_cluster_50_00526	2618.0	2799.0	857.0	2598.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=CC(=C1)Cl)C(=O)O	C1=CC(=CC(=C1)Cl)C(=O)O	responder_cluster_50_02054	6122.0	6296.0	22.0	6088.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=CC=C1/C=C/C(=O)O)O	C1=CC(=CC=C1/C=C/C(=O)O)O	responder_cluster_50_00984	4552.0	2194.0	4617.0	4552.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=CC=C1C(=O)O)O	C1=CC(=CC=C1C(=O)O)O	responder_cluster_50_00651;responder_cluster_50_00842	1210.0	1372.0	64.0	1169.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=CC=C1C(=O)[O-])[N+](=O)[O-]	C1=CC(=CC=C1C(=O)[O-])[N+](=O)[O-]	responder_cluster_50_01926	496.0	5567.0	635.0	496.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O	responder_cluster_50_00156	93.0	1850.0	747.0	94.0	0.1119126637554585	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O	responder_cluster_50_00127	127.0	508.0	215.0	124.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]	responder_cluster_50_00127	2308.0	2456.0	218.0	2266.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC(=CN=C1)C(=O)O	C1=CC(=CN=C1)C(=O)O	responder_cluster_50_00301	11.0	6340.0	6095.0	6.0	0.3792569832402235	sequence_idcov	[0.2,0.4)
TF-50	3	C1=CC(=NC=C1O)C(=O)O	C1=CC(=NC=C1O)C(=O)O	responder_cluster_50_01773	48.0	4906.0	130.0	47.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=O)NC=C1O	C1=CC(=O)NC=C1O	responder_cluster_50_01838	94.0	5174.0	152.0	87.0		sequence_idcov	unanchored
TF-50	3	C1=CC(=O)OC1CC(=O)OC(=O)O	C1=CC(=O)OC1CC(=O)OC(=O)O	responder_cluster_50_00631	97.0	1327.0	171.0	96.0		sequence_idcov	unanchored
TF-50	3	C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O	C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O	responder_cluster_50_00127	152.0	2457.0	229.0	151.0		sequence_idcov	unanchored
TF-50	3	C1=CC=C(C(=C1)C(=O)O)N	C1=CC=C(C(=C1)C(=O)O)N	responder_cluster_50_01223	341.0	2896.0	458.0	340.0		sequence_idcov	unanchored
TF-50	3	C1=CC=C(C(=C1)C(=O)O)[O-]	C1=CC=C(C(=C1)C(=O)O)[O-]	responder_cluster_50_00526	23.0	2795.0	422.0	26.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC=C(C=C1)C(=O)[O-]	C1=CC=C(C=C1)C(=O)[O-]	responder_cluster_50_01261	2.0	3017.0	2.0	1.0	0.4246417445482865	sequence_idcov	[0.4,0.5)
TF-50	3	C1=CC=C(C=C1)S(=O)(=O)[O-]	C1=CC=C(C=C1)S(=O)(=O)[O-]	responder_cluster_50_01624	277.0	4323.0	358.0	275.0		sequence_idcov	unanchored
TF-50	3	C1=CC=C2C(=C1)C(=CC=C2)CC3=CC(N5C(=C3C4CC4)SCC5C(O)=O)=O	C1=CC=C2C(=C1)C(=CC=C2)CC3=CC(N5C(=C3C4CC4)SCC5C(O)=O)=O	responder_cluster_50_00943	69.0	2072.0	175.0	68.0		sequence_idcov	unanchored
TF-50	3	C1=CC=C2C(=C1)C=CC=C2O	C1=CC=C2C(=C1)C=CC=C2O	responder_cluster_50_00127	2284.0	2456.0	284.0	2254.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC=C2C(=C1)C=CN2	C1=CC=C2C(=C1)C=CN2	responder_cluster_50_00127	1404.0	1577.0	559.0	1386.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)C(=O)O	C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)C(=O)O	responder_cluster_50_00366	1658.0	1734.0	3310.0	1660.0	0.0	sequence_idcov	[0.0,0.2)
TF-50	3	C1=CC=NC(=C1)C2=CC=CC=N2	C1=CC=NC(=C1)C2=CC=CC=N2	responder_cluster_50_01763	3036.0	4862.0	3144.0	3036.0		sequence_idcov	unanchored
TF-50	3	C1=CN(C=N1)CCC(=O)[O-]	C1=CN(C=N1)CCC(=O)[O-]	responder_cluster_50_00366	5936.0	2980.0	5969.0	5936.0		sequence_idcov	unanchored
TF-50	3	C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N	C1=NC(=C2C(=N1)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N	responder_cluster_50_00380	4413.0	6435.0	4444.0	4413.0		sequence_idcov	unanchored
TF-50	3	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O)N	responder_cluster_50_00380;responder_cluster_50_00601	622.0	1254.0	702.0	621.0		sequence_idcov	unanchored
TF-50	3	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O	C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O	responder_cluster_50_01571	255.0	4269.0	301.0	254.0		sequence_idcov	unanchored
TF-50	3	C1C(C(C(C(O1)O)OP(=O)(O)OC2C(OC(C2O)(CO)OC3C(C(C(C(O3)COP(=O)(O)O)O)O)O)O)O)O	C1C(C(C(C(O1)O)OP(=O)(O)OC2C(OC(C2O)(CO)OC3C(C(C(C(O3)COP(=O)(O)O)O)O)O)O)O)O	responder_cluster_50_02007	647.0	6022.0	606.0	646.0		sequence_idcov	unanchored
TF-50	3	C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O	C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O	responder_cluster_50_01721	112.0	4679.0	109.0	112.0		sequence_idcov	unanchored
TF-50	3	C1CC1C(=O)C2CC2	C1CC1C(=O)C2CC2	responder_cluster_50_01510	610.0	3897.0	813.0	610.0		sequence_idcov	unanchored
TF-50	3	C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O	C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)NC(CCC(=O)O)C(=O)O	responder_cluster_50_00083	2358.0	6124.0	2464.0	2358.0		sequence_idcov	unanchored
TF-50	3	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	responder_cluster_50_00085	864.0	4060.0	871.0	866.0		sequence_idcov	unanchored
TF-50	3	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(OC[C@@H]5[C@H]([C@H]([C@@H](O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O	C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(OC[C@@H]5[C@H]([C@H]([C@@H](O5)N6C=NC7=C(N=CN=C76)N)O)OP(=O)(O1)O)O	responder_cluster_50_01721;responder_cluster_50_01807	4504.0	4678.0	317.0	4480.0	0.0	sequence_idcov	[0.0,0.2)
